id_director,"name","bio_es","bio_en",published,"filepic1","created_ts","updated_ts"
485,"Luis  Ortega","Nació en Buenos Aires en 1980. Caja negra, su ópera prima realizada mientras estudiaba en la Universidad del Cine, se estrenó en el 2002 y consiguió numerosos reconocimientos. Luego dirigió Monobloc, que obtuvo una Mención del Jurado en el Bafici ‘05, Los santos sucios (Bafici ‘10) y Verano maldito (2011).
","He was born in Buenos Aires in 1980. His first film Black Box, made while he was studying at Universidad del Cine, was released in 2002, and received many recognitions. He later directed Monobloc, which received a Jury Mention at the Bafici ‘05, Los santos sucios (Bafici ‘10) and Verano maldito (2011).",1,"luis_ortega_1.jpg","2012-03-13 14:38:23","2012-03-19 16:45:03"
486,"Rodrigo Pla","Nacido en 1968 en Montevideo, Uruguay, estudió cine en el Centro de Capacitación Cinematográfica de México. Dirigió los cortometrajes Novia mía (1995) y El ojo en la nuca (2000), y los largos La zona (2007; mejor ópera prima en el Festival de Venecia), Desierto adentro (2008) y el segmento 30-30 del largometraje colectivo Revolución (2010).","Born in 1968 in Montevideo, Uruguay, he studied Filmmaking at the Film Training Center in Mexico. He directed the short films Novia mía (1995) and El ojo en la nuca (2000), and the features La zona (2007; Best First Film at the Venice Film Festival), The Desert Within (2008) and the segment 30-30 in the collective film Revolución (2010).",1,"rodrigo_pla_1.jpg","2012-03-13 14:39:51","2012-03-13 14:39:51"
487,"Nadir  Medina","Nació en Río Ceballos, Córdoba, en 1989. Estudió cine en la Escuela de Comunicación y Diseño La Metro. Escribió y dirigió los cortometrajes La dictadura de las lágrimas (2008) y Piletas de invierno (2010). El espacio entre los dos es su primer largometraje como guionista, director y productor.
","He was born in Río Ceballos, Cordoba, in 1989. He studied Filmmaking at La Metro School of Communication and Design and directed the shorts La dictadura de las lágrimas (2008) and Piletas de invierno (2010). El espacio entre los dos is his first film as a scriptwriter, director and producer.",1,"nadir_medina_1.jpg","2012-03-13 14:39:57","2012-03-13 14:39:57"
488,"Fernando A.  Gatti","Nacido en Buenos Aires en 1977, egresó como realizador del Centro de Investigación Cinematográfica. Fue asistente de dirección en Torino (A. Rolandelli, Bafici ‘10) y Las piedras (R. Cárdenas, premio al mejor director en Bafici ‘11). Dirigió para la TV los documentales Chaco y Maratón 10K (ambos de 2008), y enseña dirección de cine en el CIC.","Born in Buenos Aires in 1977, he majored in Filmmaking at Centro de Investigación Cinematográfica. He was an assistant director in Torino (A. Rolandelli, Bafici ‘10) and Las piedras (R. Cárdenas, Best Director in Bafici ‘11). He directed the TV documentaries Chaco and Maraton 10K (both in 2008), and teaches filmmaking at the CIC.",1,"fernando_a._gatti_1.jpg","2012-03-13 14:40:50","2012-03-13 14:40:50"
489,"Diego  Levy","Nacido en Buenos Aires en 1973, es fotógrafo y autor de los libros Sangre (2006) y Choques (2010). Ha recibido numerosas distinciones, como el primer premio en el concurso Fotografía del Bicentenario. Codirigió con su hermano Pablo Novias - Madrinas - 15 años (Bafici ‘11).
","Born in Buenos Aires in 1973, he’s a photographer and author of the books Sangre (2006) and Choques (2010). He received many awards, including the first prize in the Bicentennial Photography contest. Together with his brother Pablo he directed Novias - Madrinas - 15 años (Bafici ‘11).",1,"diego_levy_1.jpg","2012-03-13 14:41:38","2012-03-13 14:41:38"
490,"Pablo  Levy","Nació en Buenos Aires en 1987. Estudió actuación con Nora Moseinco y dirección de fotografía en el Centro de Formación Profesional SICA. Participó como actor en cine, publicidad, teatro y televisión, y codirigió con su hermano Diego Novias - Madrinas - 15 años (Bafici ’11).
","He was born in Buenos Aires in 1987. He studied Acting with Nora Moseinco and cinematography at the SICA Professional Training Center. He worked as an actor in film, advertising, theater, and TV, and directed Novias - Madrinas - 15 años together with his brother Diego (Bafici ’11).",1,"pablo_levy_1.jpg","2012-03-13 14:42:17","2012-03-13 14:42:17"
491,"Juanma  Brignole","Nacido en Posadas, provincia de Misiones, en 1983, egresó del Centro de Investigaciones Cinematográficas de Buenos Aires. Escritor y guionista, dirigió el corto Asunción (Bafici ‘08). Mis sucios 3 tonos es su primer largometraje como director.","Born in Posadas, Misiones, in 1983, he graduated from the Centro de Investigaciones Cine-matográficas in Buenos Aires. An author and scriptwriter, he directed the short Asunción (Bafici ‘08). Mis sucios 3 tonos is his first full-length film.",1,"juanma_brignole_1.jpg","2012-03-13 14:43:05","2012-03-15 18:31:09"
492,"Ivan Garcia","Nació en Girona, España, en 1978. Se graduó de bibliotecario y técnico en archivística en la Universidad de Barcelona y estudió dirección cinematográfica en el CECC en Barcelona. Luego de los cortometrajes Rythmus I (1998), Sa Birba y Ribot (ambos 2000), realizó el largometraje La sangre tibia del hombre (2007).
","He was born in Girona, Spain, in 1978. He graduated as a Librarian and Archivist from the University of Barcelona and studied filmmaking at Barcelona’s CECC. After the shorts Rythmus I (1998), Sa Birba and Ribot (both 2000), he directed the feature La sangre tibia del hombre (2007).",1,"ivan_garcia_1.jpg","2012-03-13 14:44:00","2012-03-14 22:30:41"
493,"Gastón  Solnicki","Nació en Buenos Aires en 1978. Estudió dirección en la Universidad del Cine, fotografía en el Centro Internacional de la Fotografía y realización cinematográfica en la Tisch School of the Arts de la Universidad de Nueva York. Su primer largometraje, süden (Bafici ‘08) ganó el Premio ACCA.
","He was born in Buenos Aires in 1978. He studied Film Direction at Universidad del Cine, cinematography at the International Centre for Photography and filmmaking at the New York University’s Tisch School of the Arts. His first feature süden (Bafici ‘08) won the ACCA Award.",1,"gaston_solnicki_1.jpg","2012-03-13 14:44:25","2012-03-13 14:44:25"
494,"Mariano  Luque","Nació en Córdoba en 1986 y estudió cine en la Universidad Nacional de esa ciudad. Sus cortos Florida (2008) e Involución (2009) han participado en festivales nacionales e internacionales, y Secundario (2010) ganó el primer premio en el Festival Nacional de Cine de Río Negro. Salsipuedes es su primer largometraje.
","He was born in Córdoba in 1986 and studied Filmmaking at the local National University. His short films Florida (2008) and Involución (2009) have participated in national and international festivals, and Secundario (2010) won the first prize at the Río Negro National Film Festival. Salsipuedes is his first feature film.",1,"mariano_luque_1.jpg","2012-03-13 14:45:04","2012-03-13 14:45:04"
495,"Gonzalo Tobal","Nació en Buenos Aires en 1981. Estudió dirección en la Universidad del Cine y tomó clases de filosofía y artes en la UBA. Escribió y dirigió los cortometrajes Álbum Familiar (2004), Ahora todos parecen contentos (2007, Bafici ´07; Primer Premio de la Cinéfondation en Cannes) y Cynthia todavía tiene las llaves (2010; Bafici ´10, Semana de la Crítica del Festival de Cannes).
","He was born in Buenos Aires in 1981. He studied filmmaking at Universidad del Cine and attended philosophy and art classes at the UBA. He wrote and directed the short films Álbum Familiar (2004), Ahora todos parecen contentos (2007; First Prize at Cannes’ Cinéfondation) and Cynthia todavía tiene las llaves (2010; Critics’ Week at Cannes).",1,"gonzalo_tobal_1.jpg","2012-03-13 14:46:02","2012-03-19 15:44:56"
496,"Hernán Weisz","Nacido en Buenos Aires en 1987, actualmente estudia la carrera de Diseño de Imagen y Sonido en la Universidad de Buenos Aires. Codirigió, junto a Francisco Chiapparo, el mediometraje El duelo del salmón (2010).
","Born in Buenos Aires in 1987, he’s currently studying Image and Sound Design at University of Buenos Aires. Together with Francisco Chiapparo, he co-directed the medium length film El duelo del salmón (2010).",1,"hernan_weisz_1.jpg","2012-03-13 14:48:33","2012-03-13 14:48:33"
497,"Pablo Cerda","Nació en San Antonio, Chile, en 1980, y estudió actuación. Participó en numerosas producciones televisivas, además de protagonizar Música campesina (Alberto Fuguet, Bafici ‘10). Como director, realizó los cortos Agua fría (2008) y Domingo (2009), entre otros. También es artista marcial y bailarín.","He was born in San Antonio, Chile, in 1980, and studied Acting. He participated in many TV productions, and starred in Country Music (Alberto Fuguet, Bafici ‘10). He directed the shorts Agua fría (2008) and Domingo (2009), among others. He’s also a martial artist and dancer.",1,"pablo_cerda_1.jpg","2012-03-13 14:48:34","2012-03-13 14:48:34"
498,"Ignacio Ceroi","Nació en Comodoro Rivadavia, Chubut, en 1986. Su cortometraje Manual para comprender a los realistas carnales (2010) participó en el Festival Internacional de Escuelas de Cine. Actualmente se encuentra terminando sus estudios en la Universidad del Cine.
","He was born in Comodoro Rivadavia, Chubut, in 1986. His short film Manual para comprender a los realistas carnales (2010) participated in the International Film Schools Festival. He’s currently finishing his studies at Universidad del Cine.",1,"ignacio_ceroi_1.jpg","2012-03-13 14:49:21","2012-03-13 14:49:21"
499,"Benjamín Naishtat","Nació en Buenos Aires en 1986 y estudió en la Universidad del Cine. Realizó los cortos Estamos bien, que ganó el concurso “Historias breves V” y compitió en el Bafici ‘08, y El juego (2010, Bafici ‘11) que participó en el 63º Festival de Cannes. Forma parte del programa Le Fresnoy en Tourcoing, Francia. 
","He was born in Buenos Aires in 1986 and studied at Universidad del Cine. He made the short films Estamos bien, which won the “Historias breves V” contest and competed in Bafici ‘08, and El juego (2010, Bafici ‘11), which participated in the 63rd Cannes Film Festival. He’s a member of the Le Fresnoy program in Tourcoing, France.",1,"benjamin_naishtat_1.jpg","2012-03-13 14:50:11","2012-03-13 14:50:11"
500,"Ygor Gama","Nació en Recife, Brasil, en 1988, y estudia la carrera de Diseño de Imagen y Sonido en la UBA. Codirigió Albert, 11:12 am y B. (los tres de 2009) y dirigió en solitario Avila (2010), Andi y Astronauta cantante (ambos de 2011).
","He was born in Recife, Brazil, in 1988, and studies Image and Sound Design at the UBA. He co-directed Albert, 11:12 am, and B. (the three in 2009) and directed Avila (2010), Andi and Astronauta cantante (both in 2011).",1,"ygor_gama_1.jpg","2012-03-13 14:51:04","2012-03-13 14:51:04"
501,"María Alché","Nacida en Buenos Aires en 1983, es egresada de la Enerc. Además de haber trabajado como actriz en películas como La niña santa (2004) y Luminaris (2011; exhibida en este Festival), dirigió el cortometraje ¿Quién se metió con Mayra? (2008).
","Born in Buenos Aires in 1983, she graduated from the ENERC. She starred in films like The Holy Girl (2004) and Luminaris (2011; screened in this edition of the Festival), and directed the short film ¿Quién se metió con Mayra? (2008).",1,"maria_alche_1.jpg","2012-03-13 14:52:09","2012-03-13 14:52:09"
502,"Manuel Abramovich","Nació en Buenos Aires en 1987. Estudió dirección de fotografía en la ENERC. Su primer cortometraje, ¿Puede usted contar la historia de su heladera? (2009), fue premiado en el concurso Georges Méliès y participó en varios festivales internacionales. Fue seleccionado para participar en el Berlinale Talent Campus 2012.
","He was born in Buenos Aires in 1987. He studied Cinematography at the ENERC. His first short, ¿Puede usted contar la historia de su heladera? (2009), was awarded at the Georges Méliès competition and participated in several international festivals. He was selected to participate in the Berlinale Talent Campus 2012.",1,"manuel_abramovich_1.jpg","2012-03-13 14:52:47","2012-03-13 14:52:47"
503,"Pablo Mazzolo","Nacido en Buenos Aires en 1976, se graduó en Diseño de Imagen y Sonido en la UBA. Trabaja como guionista, montajista y realizador, y ha dirigido cortos como Diego la silla (Bafici ‘01) y Hoy (2006). En 2011, su guión de largometraje AM1019 participó del Oaxaca Screenwriter Lab.
","Born in Buenos Aires in 1976, he majored in Image and Sound Design at the UBA. He works as a scriptwriter, editor and filmmaker, and directed short films like Diego la silla (Bafici ‘01) and Hoy (2006). In 2011, his script AM1019 participated in the Oaxaca Screenwriter Lab.",1,"pablo_mazzolo_1.jpg","2012-03-13 14:53:51","2012-03-13 14:53:51"
